السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,عسير,وادي رملان,وادي رملان,شقة,سكني,5,18000,100.29
2026,1,عسير,أحد رفيدة,الربة,استديو,سكني,1,12000,400
2026,1,عسير,خميس مشيط,الهدا,دور,سكني,1,20000,71.42
2026,1,عسير,تنومة,المصايف,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط,أحد,دور,سكني,1,36000,180
2026,1,عسير,بلقرن,الأندلس,شقة,سكني,1,12000,60
2026,1,عسير,خميس مشيط,الزهور,شقة,سكني,7,16783.33,89.87
2026,1,عسير,أبها,الياسمين,فيلا,سكني,1,24000,24
2026,1,عسير,خميس مشيط,التسامح,شقة,سكني,108,16617.39,109.87
2026,1,عسير,محايل - الشرجه,الشرجه,محل,تجاري,2,0,0
2026,1,عسير,ال سليمان,ال سليمان,شقة,سكني,1,18000,180
2026,1,عسير, بارق - الفرعه,الفرعه,شقة,سكني,2,14500,145
2026,1,عسير,خميس مشيط,عكاظ,شقة,سكني,2,12000,75
2026,1,عسير,تنومة,النسيم,شقة,سكني,36,12233,88.34
2026,1,عسير,الحرجه (المقطر),الحرجه (المقطر),شقة,سكني,4,21000,107.5
2026,1,عسير,أبها,الفرعاء,شقة,سكني,44,14968.8,94.65
2026,1,عسير,المدان الاسفل,المدان الاسفل,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط,الإسكان,محل,تجاري,11,0,0
2026,1,عسير,أبها,الصفاء,محل,تجاري,82,0,0
2026,1,عسير,تثليث,المدينة,محل,تجاري,5,0,0
2026,1,عسير, تثليث - الراكه,الراكه,شقة,سكني,1,12000,100
2026,1,عسير,السلاطين,السلاطين,شقة,سكني,1,12000,51.27
2026,1,عسير,دوقه,دوقه,محل,تجاري,2,0,0
2026,1,عسير,شعبة محمد { المهامل },شعبة محمد { المهامل },شقة,سكني,2,18000,105
2026,1,عسير,أبها,السد,شقة,سكني,58,17715.09,124.66
2026,1,عسير,بيشة - الحرجه,الحرجه,شقة,سكني,1,12000,75
2026,1,عسير,سنومة ال زياد,سنومة ال زياد,شقة,سكني,4,16500,79.24
2026,1,عسير,سراة عبيدة,السلام,شقة,سكني,9,14285.71,75.59
2026,1,عسير,خميس مشيط,شمال التضامن,شقة,سكني,97,15582.08,115.69
2026,1,عسير,وادي رملان,وادي رملان,محل,تجاري,2,0,0
2026,1,عسير,خميس مشيط,نعمان,فيلا,سكني,7,18500,84.11
2026,1,عسير,الواتده,السلام,شقة,سكني,7,14057.14,102.38
2026,1,عسير,المعديه,المعديه,شقة,سكني,1,18000,100
2026,1,عسير,ظهران الجنوب,القدس,دور,سكني,1,21000,70
2026,1,عسير,أحد رفيدة,الخليج,دور,سكني,10,18842.85,61.28
2026,1,عسير,ام حبيل,ام حبيل,محل,تجاري,1,0,0
2026,1,عسير,أبها,العقيق,فيلا,سكني,1,60000,120
2026,1,عسير,المخرف,المخرف,شقة,سكني,3,12000,66.66
2026,1,عسير,بيشة,الحميمة و أبو خيال,استديو,سكني,1,4200,140
2026,1,عسير,النماص,الشروق,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط,الظرفة,دوبلاكس,سكني,1,25000,100.57
2026,1,عسير,تنومة,الرحاب,شقة,سكني,16,11800,91.79
2026,1,عسير, الفرشة - الفرشه,الفرشه,شقة,سكني,31,16080,88.29
2026,1,عسير,بارق - الغرابه,الغرابه,شقة,سكني,4,8400,67.54
2026,1,عسير,البيح,البيح,شقة,سكني,2,16000,108.33
2026,1,عسير,أبها,السودة,دور,سكني,1,18000,90
2026,1,عسير,خميس مشيط,العمارة,محل,تجاري,14,0,0
2026,1,عسير,بين البلاق,بين البلاق,شقة,سكني,1,9600,106.66
2026,1,عسير,أبها,الرياحين,دور,سكني,1,12000,60
2026,1,عسير,صيوي,صيوي,محل,تجاري,1,0,0
2026,1,عسير,أحد رفيدة,المراغة,فيلا,سكني,1,18492,74.86
2026,1,عسير,بيشة,الأمير عبدالله,شقة,سكني,489,16034.15,109.58
2026,1,عسير,أبها,السروات,محل,تجاري,11,0,0
2026,1,عسير,محائل,النزهة,دور,سكني,6,16200,65.35
2026,1,عسير,جزعه فقوه,جزعه فقوه,شقة,سكني,1,18000,150
2026,1,عسير,أبها,الوردتين,دور,سكني,6,16833.33,112.85
2026,1,عسير,بحر أبو سكينه (خميس البحر),بحر ابو سكينة الغربي,دور,سكني,1,15600,70.9
2026,1,عسير,النماص,الضباب,محل,تجاري,9,0,0
2026,1,عسير,المجاردة,الخليج,دور,سكني,1,6000,65.38
2026,1,عسير,بلقرن,الربيع,شقة,سكني,4,14800,109.09
2026,1,عسير, رجال ألمع - السرو,السرو,شقة,سكني,1,12000,115.38
2026,1,عسير,خميس مشيط,الحرابي,فيلا,سكني,1,14400,41.14
2026,1,عسير,نحاص القديم,نحاص القديم,شقة,سكني,1,18000,60
2026,1,عسير,المقنعه,المقنعه,استديو,سكني,1,7200,144
2026,1,عسير,أبها,الزهر,استديو,سكني,2,20100,251.25
2026,1,عسير,آل ابوسالم,النهضه,شقة,سكني,5,12480,64.89
2026,1,عسير,أبها,الباحة,شقة,سكني,1,18000,100
2026,1,عسير,الرجفه,الرجفه,شقة,سكني,1,18000,60
2026,1,عسير,حبكان,حبكان,شقة,سكني,2,19000,174.35
2026,1,عسير,بيشة - القرى,القرى,شقة,سكني,1,18000,60
2026,1,عسير,الخطان (الغراه),الخطان (الغراه),شقة,سكني,1,17000,170
2026,1,عسير,ظهران الجنوب,الرحيب,شقة,سكني,38,13570,112.6
2026,1,عسير,بلقرن,الخضراء,استديو,سكني,1,8400,105
2026,1,عسير,محائل,النسيم,دور,سكني,2,13000,68.37
2026,1,عسير,خميس مشيط,المنتزة,مكتب,تجاري,4,0,0
2026,1,عسير,أحد رفيدة,مسيحل,محل,تجاري,5,0,0
2026,1,عسير,الشذبة,الشذبة,شقة,سكني,1,18000,60
2026,1,عسير,الناصريه,الناصريه,شقة,سكني,2,18000,70.54
2026,1,عسير,العلايا,العلايا,محل,تجاري,1,0,0
2026,1,عسير,شط ابوغربان,شط ابوغربان,شقة,سكني,1,4500,45
2026,1,عسير,محائل,النزهة,محل,تجاري,55,0,0
2026,1,عسير,ظهران الجنوب,الأمل,محل,تجاري,3,0,0
2026,1,عسير,خميس مشيط,الوسام,فيلا,سكني,6,28800,84.06
2026,1,عسير,خميس مشيط,الدرب,استديو,سكني,7,6800,340
2026,1,عسير,أحد رفيدة - الواديين,الورود,دور,سكني,1,10000,100
2026,1,عسير,محائل,الصناعية,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط - الحميطه,الحميطه,شقة,سكني,1,18000,60
2026,1,عسير,خميس مشيط,الجامعيين,دور,سكني,5,25800,125.59
2026,1,عسير,خميس مشيط,الواحة,معرض تجاري,تجاري,1,0,0
2026,1,عسير,قفيل الفقهاء,الخالدية,شقة,سكني,29,14355.55,93.72
2026,1,عسير,المجاردة,الزهراء,محل,تجاري,9,0,0
2026,1,عسير,أبها,الفل,محل,تجاري,3,0,0
2026,1,عسير,أبها,النزهة,فيلا,سكني,1,70000,280
2026,1,عسير,المسمور,المسمور,شقة,سكني,1,18000,211.76
2026,1,عسير,خميس مشيط,المثناه,دور,سكني,5,15200,85.33
2026,1,عسير,بلقرن,السلامة,شقة,سكني,2,18000,80
2026,1,عسير,البشائر,الشفاء,شقة,سكني,2,15600,89
2026,1,عسير,أحد رفيدة,بني تميم,محل,تجاري,2,0,0
2026,1,عسير,بلسمر,الورود,شقة,سكني,7,11400,73.24
2026,1,عسير,أبها,دلغان,شقة,سكني,2,6000,52.49
2026,1,عسير,خايع السويداء,خايع السويداء,محل,تجاري,12,0,0
2026,1,عسير,أحد رفيدة,الفرعين 3,دور,سكني,1,20000,80
2026,1,عسير,خميس مشيط,عتود الجنوبي,استديو,سكني,1,15600,260
2026,1,عسير,النماص,الصديق,شقة,سكني,10,18560,99.94
2026,1,عسير,اهل البلاد,اهل البلاد,شقة,سكني,6,14900,94.17
2026,1,عسير,خميس مشيط,الصقور,معرض تجاري,تجاري,1,0,0
2026,1,عسير,الشقيقه,البرقاء,شقة,سكني,2,18000,190
2026,1,عسير,بلقرن,العزيزية,شقة,سكني,7,12000,96.43
2026,1,عسير,الخايع,الخايع,محل,تجاري,13,0,0
2026,1,عسير,خميس مشيط,الأمجاد,دور,سكني,1,24000,80.53
2026,1,عسير,خميس مشيط,غرناطة,معرض تجاري,تجاري,1,0,0
2026,1,عسير,القايم,القايم,شقة,سكني,1,18000,150
2026,1,عسير,المجاردة - الشاميه,الجوفاء,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط,شمال تندحة,شقة,سكني,54,16582.22,123.59
2026,1,عسير,خميس مشيط,النخيل,دور,سكني,11,19600,114.34
2026,1,عسير,خميس مشيط,النسيم,محل,تجاري,32,0,0
2026,1,عسير,ظهران الجنوب - الرجمه,الزهور,محل,تجاري,2,0,0
2026,1,عسير,ترقش,ترقش,محل,تجاري,2,0,0
2026,1,عسير,أحد رفيدة - الواديين,النورس,محل,تجاري,2,0,0
2026,1,عسير,خميس مشيط,الشرفية,محل,تجاري,25,0,0
2026,1,عسير,رجال المع,العدالة,استديو,سكني,3,12800,196.77
2026,1,عسير,خميس مطير,خميس مطير,شقة,سكني,18,16717.64,93.91
2026,1,عسير,أبها,الربوة,فيلا,سكني,3,157000,227.5
2026,1,عسير,الطوارف,الطوارف,شقة,سكني,1,15600,92.3
2026,1,عسير,خميس مشيط,ذلالة,استديو,سكني,9,13885.71,345.28
2026,1,عسير,محائل,الوعد,معرض تجاري,تجاري,1,0,0
2026,1,عسير,الدرب,الدرب,شقة,سكني,2,18000,129.23
2026,1,عسير,البشائر,المروة,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط,المثناه,محل,تجاري,34,0,0
2026,1,عسير,سراة عبيدة,النور,محل,تجاري,19,0,0
2026,1,عسير,بلقرن,الفيصلية,محل,تجاري,16,0,0
2026,1,عسير,المجاردة - الصلال,الصلال,شقة,سكني,1,18000,60
2026,1,عسير,الشراديه,الرحاب,محل,تجاري,7,0,0
2026,1,عسير,أبها,البديع,محل,تجاري,93,0,0
2026,1,عسير,أحد رفيدة,الشعبين,استديو,سكني,1,12000,300
2026,1,عسير,خميس مشيط,الوفاء,شقة,سكني,209,16416.42,97.05
2026,1,عسير,ال بالعلاء,ال بالعلاء,دور,سكني,2,12000,60
2026,1,عسير,البشائر,الصفاء,محل,تجاري,2,0,0
2026,1,عسير,أبها,سلطانة,مكتب,تجاري,1,0,0
2026,1,عسير,أظها,أظها,محل,تجاري,2,0,0
2026,1,عسير,محائل,الورود,دور,سكني,1,18000,140.4
2026,1,عسير,القاد الاعلى,القاد الاعلى,شقة,سكني,1,15000,150
2026,1,عسير,خميس مشيط,الإسكان,فيلا,سكني,4,123750,504.36
2026,1,عسير,أبها,الزهور,استديو,سكني,10,13600,220
2026,1,عسير,الشقه,الشقه,شقة,سكني,1,18000,163.63
2026,1,عسير,آل حمرير,آل حمرير,شقة,سكني,1,18000,100
2026,1,عسير,المقوس,المقوس,استديو,سكني,1,8400,84
2026,1,عسير,أبها,الصفاء,استديو,سكني,24,15866.66,261.38
2026,1,عسير, خميس مشيط - المليح,المليح,شقة,سكني,2,11500,57.5
2026,1,عسير,أحد رفيدة - الواديين,التحلية,محل,تجاري,1,0,0
2026,1,عسير,بيشة,الخالدية والعزيزية,شقة,سكني,134,15046.78,112.64
2026,1,عسير,خميس مشيط,العند,شقة,سكني,43,14777.77,102.44
2026,1,عسير,خميس مشيط,المعمورة,دور,سكني,9,18000,82.63
2026,1,عسير,الرهوه (الثبت),الرهوه (الثبت),شقة,سكني,1,18000,60
2026,1,عسير,خميس مشيط,عتود الشمالي,فيلا,سكني,2,40500,145
2026,1,عسير,الصد ومضلع,الصد ومضلع,شقة,سكني,3,15666.66,120.12
2026,1,عسير,خميس مشيط,الرونة,استديو,سكني,3,8000,350
2026,1,عسير,طريب - الصبيخه,الصبيخه الجديده,شقة,سكني,8,15000,105.91
2026,1,عسير,ظهران الجنوب,الجنادرية,شقة,سكني,6,15000,92.52
2026,1,عسير,احد رفيدة - الضرس,الضرس,محل,تجاري,1,0,0
2026,1,عسير,العطوف (صبح),حي المروج,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط,الورود,شقة,سكني,14,14466.66,105.38
2026,1,عسير,عثالف,عثالف,شقة,سكني,4,14250,126.12
2026,1,عسير,الحبتانيه والطلحه,الحبتانيه والطلحه,شقة,سكني,3,13333.33,91.85
2026,1,عسير,ظهران الجنوب,الفيصلية,استديو,سكني,2,8700,98.25
2026,1,عسير,محائل,البديع,معرض تجاري,تجاري,1,0,0
2026,1,عسير,خميس مشيط,الجبل,شقة,سكني,25,17714.28,122.17
2026,1,عسير,أبها,الروضة,معرض تجاري,تجاري,6,0,0
2026,1,عسير,أحد رفيدة,الزهور,استديو,سكني,2,5400,198
2026,1,عسير,أبها,الورد,شقة,سكني,3,19500,135
2026,1,عسير,خميس مشيط,ذلالة,دور,سكني,15,20133.33,91.38
2026,1,عسير,خميس مشيط,بدر,دور,سكني,24,18290.9,85.03
2026,1,عسير,أبها,شعار,محل,تجاري,1,0,0
2026,1,عسير,آل مسفوه,المروج,شقة,سكني,2,12000,55.64
2026,1,عسير,خميس مشيط,نعمان,استديو,سكني,14,9100,244.83
2026,1,عسير,الصبر,الصبر,شقة,سكني,1,18000,120
2026,1,عسير,خميس مشيط,الحرابي,شقة,سكني,46,17248.27,106.15
2026,1,عسير,تنومة,النزهة,شقة,سكني,1,10000,50
2026,1,عسير,أبها,الوصايف,دور,سكني,5,17040,72.49
2026,1,عسير,أبها,الزهر,شقة,سكني,5,22320,152
2026,1,عسير,ضمو,ضمو,شقة,سكني,1,18000,180
2026,1,عسير,الحيره وال نشوان,الحيره وال نشوان,محل,تجاري,1,0,0
2026,1,عسير,أبها,المنهل,محل,تجاري,16,0,0
2026,1,عسير,بلسمر,الروضة,شقة,سكني,1,18000,123.58
2026,1,عسير,ال بلحى,ال بلحى,فيلا,سكني,2,13200,96.49
2026,1,عسير, رجال ألمع - العطف,العطف,محل,تجاري,2,0,0
2026,1,عسير,اثب,اثب,شقة,سكني,1,18000,90
2026,1,عسير,خميس مشيط,النظير,شقة,سكني,2,17500,175
2026,1,عسير, الحرجة - العرق,الخالديه,شقة,سكني,4,9900,69.82
2026,1,عسير,بيشة,الحرف,مكتب,تجاري,1,0,0
2026,1,عسير,أحد رفيدة,بني تميم,شقة,سكني,4,14800,80.1
2026,1,عسير,النماص,النهضة,محل,تجاري,2,0,0
2026,1,عسير,آل دليم,الربيع,شقة,سكني,2,12000,57
2026,1,عسير,وادى البهره,وادى البهره,شقة,سكني,3,16800,131.12
2026,1,عسير,ال الخلف,ال الخلف,شقة,سكني,1,18000,120
2026,1,عسير,عرق مناع (ال مجمل),عرق مناع (ال مجمل),استديو,سكني,1,8000,320
2026,1,عسير,خميس مشيط,المعزاب,معرض تجاري,تجاري,2,0,0
2026,1,عسير,الغاربه,الغاربه,محل,تجاري,1,0,0
2026,1,عسير,المعلاه بالحيفه,المعلاه بالحيفه,شقة,سكني,3,15166.66,91.11
2026,1,عسير,النماص,الضباب,دور,سكني,4,12000,74.38
2026,1,عسير,أبها,السمر,محل,تجاري,2,0,0
2026,1,عسير,خميس مشيط,تارة,فيلا,سكني,6,26200,120.89
2026,1,عسير,النعايم,النعايم,محل,تجاري,1,0,0
2026,1,عسير,خميس مشيط,الورود,فيلا,سكني,2,33200,138.72
2026,1,عسير,شعب علوان,شعب علوان,دور,سكني,1,15600,74.28
2026,1,عسير,أحد رفيدة - الواديين,الاصيل,دور,سكني,1,12000,48
2026,1,عسير,محائل,البصرة,محل,تجاري,68,0,0
2026,1,عسير,ظهران الجنوب,السلام,شقة,سكني,27,15269.56,103.84
2026,1,عسير,المجاردة,الروضة,محل,تجاري,40,0,0
