المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,415"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,668"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,258,298"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,256,289"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,415"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,893"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,259,447"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,264,857"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,352"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,243,766"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,259,491"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,241,709"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,413"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,613"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,255,404"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,616"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,059"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,258,107"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,191"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,536"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,261,534"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,755"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,243,700"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,250,732"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,265,704"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,426"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,760"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,210"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,243,027"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,243,104"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,881"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,909"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,748"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,841"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,763"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,919"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,886"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,873"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,984"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,250,446"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,250,140"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,567"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,105"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,035"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,133"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,030"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,797"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,468"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,243,020"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,316"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,331"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,860"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,060"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,431"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,981"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,465"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,166"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,468"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,089"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,645"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,245,070"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,761"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,658"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,876"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,101"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,611"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,256,068"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,897"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,113"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,599"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,638"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,640"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,468"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,395"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,629"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,204"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,740"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,917"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,625"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,094"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,610"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,621"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,978"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,608"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,916"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,881"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,171"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,884"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,091"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,118"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,397"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,668"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,975"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,175"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,635"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,892"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,886"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,107"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,473"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,225"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,612"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,250,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,097"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,642"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,099"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,258,778"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,883"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,254,407"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,985"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,672"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,183"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,920"
 الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,288,840"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,290,703"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,296,989"
 عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,301,407"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,302,324"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,307,646"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,300,969"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,603"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,296,801"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,306,559"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,872"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,662"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,299"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,297,230"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,877"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,301,033"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,297,110"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,300,984"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,309,148"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,307,792"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,298,576"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,296,991"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,298,129"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,300,005"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,302,747"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,296,881"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,891"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,298,291"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,302,342"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,611"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,304,443"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,306,692"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,297,900"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,296,440"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,294,166"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,302,948"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,295,095"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,294,481"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,658"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,449"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,261"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,129"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,303,392"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,747"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,302,787"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,753"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,306,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,308,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,971"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,308,214"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,081"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,587"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,845"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,295,489"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,303,570"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,308,731"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,301,303"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,301,670"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,894"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,046"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,313,240"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,302,113"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,495"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,306,012"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,949"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,308,878"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,024"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,532"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,313,238"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,303,095"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,296,369"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,303,751"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,297,174"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,296,258"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,192"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,309,703"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,680"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,264"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,943"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,306,789"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,312,209"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,231"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,305,328"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,303,373"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,314,757"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,314,833"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,309,828"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,517"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,307,719"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,314,816"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,314,856"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,316,643"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,295,086"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,296,294"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,739"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,616"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,296,696"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,302,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,295,331"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,573"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,769"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,063"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,530"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,568"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,715"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,743"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,424"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,735"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,747"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,749"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,855"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,876"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,789"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,256"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,303,983"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,272"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,295,084"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,030"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,304,762"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,304,005"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,309,353"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,304,002"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,304,736"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,612"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,295,765"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,296,694"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,300,051"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,298,474"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,282"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,714"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,765"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/04,"34,299,718"
