المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,876"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,486,081"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,531"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,720"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,032"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,224"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,486,376"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,487,506"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,484,606"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,281"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,613"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,150"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,797"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,068"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,482,955"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,021"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,835"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,488"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,531"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,658"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,482,877"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,296"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,950"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,484,909"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,071"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,486,145"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,487,239"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,439"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,487,091"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,116"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,486,235"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,487,317"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,585"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,485,841"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,207"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,375"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,742"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,899"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,482,919"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,484,023"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,123"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,483,983"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"34,484,774"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,349"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,092"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,137"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,345"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,937"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,146"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,011"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,503,973"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,086"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,190"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,254"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,177"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,071"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,839"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,014"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,814"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,503,900"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,353"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,571"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,903"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,003"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,503,779"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,048"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,643"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,282"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,503,965"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,468"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,521"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,503,842"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,550"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,865"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,621"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,655"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,684"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,438"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,197"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,463"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,555"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,083"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,381"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,424"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,162"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,478"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,509"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,398"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,508,954"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,738"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,508,484"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,246"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,344"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,392"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,627"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,742"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,508,367"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,508,605"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,509,299"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,509,906"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,509,646"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,508,247"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,509,097"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,502"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,508,712"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,645"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,509,766"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,585"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,509,504"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,507,178"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,504,735"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,739"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,559"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,749"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,241"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,082"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,578"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,034"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,505,975"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,675"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,837"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/13,"34,506,303"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,536,818"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,335"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,156"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,481"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,536,974"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,782"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,623"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,565"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,536,672"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,536,932"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,085"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,701"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,200"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/14,"34,537,398"
 جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,2026/01/19,"34,627,403"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,292"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,659,650"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,659,780"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,660,611"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,662,998"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,659,090"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,454"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,659,873"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,730"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,659,348"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,660,963"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,946"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,659,524"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,659,254"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,660,779"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,653,801"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,070"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,820"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,653,945"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,448"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,607"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,655,403"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,656,697"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,237"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,656,541"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,423"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,656,295"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,657,576"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,093"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,513"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,653,861"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,290"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,655,163"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,656,842"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,657,697"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,657,408"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,116"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,655,683"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,699"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,006"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,885"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,655,304"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,657,210"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,657,977"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,658,502"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,657,907"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,655,874"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,653,906"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,654,191"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,655,010"
 تبوك,ضباء,القطاع العام,خدمة إلكترونية جزئيا,2026/01/20,"34,657,049"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/22,"34,707,923"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/22,"34,708,633"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/22,"34,709,119"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/22,"34,708,863"
 مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2026/01/22,"34,707,104"
 الجوف,سكاكا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/22,"34,724,963"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,738,631"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,739,138"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,739,810"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,742,610"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,740,089"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,744,627"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,740,541"
 المدينة المنوره,العلا,القطاع العام,خدمة إلكترونية جزئيا,2026/01/25,"34,739,721"
