المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 نجران,نجران,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,261,477"
 الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,259,249"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,249,953"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,253,262"
 مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,260,815"
 القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,265,456"
 القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,265,426"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,248,876"
 الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,260,950"
 القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,265,846"
 القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,265,519"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,257,249"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,256,643"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,256,770"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,262,762"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,263,281"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,263,859"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,251,438"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,256,645"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,257,611"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,263,741"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/01,"34,250,930"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,242,973"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,281"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,686"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,564"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,447"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,907"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,571"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,089"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,982"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,532"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,522"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,807"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,058"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,844"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,514"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,811"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,981"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,647"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,258,646"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,256,260"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,257,942"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,257,636"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,326"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,217"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,875"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,012"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,956"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,291"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,466"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,355"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,651"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,939"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,243"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,874"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,933"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,483"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,246,938"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,334"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,794"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,259,176"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,715"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,244,665"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,247"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,256,988"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,257,552"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,264,286"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,273"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,248,559"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,250,461"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,251,903"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,473"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,564"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,217"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,253,184"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,123"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,473"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,377"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,250,237"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,256,767"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,259,573"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,252,015"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,256,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,256,383"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,261,416"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,247,070"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,263,458"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,369"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/01,"34,249,101"
 القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,278,547"
 القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,278,638"
 القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,873"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,369"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,276,015"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,904"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,858"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,698"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,276,020"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,140"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,351"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,123"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,274,999"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,274,831"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,182"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,351"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,417"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,786"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,282"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,500"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,622"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,131"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,274,947"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,019"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,045"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,293"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,229"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,185"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,195"
 القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,276,038"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,604"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,462"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,379"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,837"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,201"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,295"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,986"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,325"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,731"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,274,876"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,131"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,261"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,233"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,077"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,276,051"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,795"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,400"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,631"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,120"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,277,125"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,355"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,276,035"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,274,982"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,083"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,189"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/02,"34,275,002"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/02,"34,278,790"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,290,242"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,290,504"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,289,888"
 القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,285,542"
 القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,285,488"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,286,903"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,287,586"
 الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,287,382"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,284,517"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,284,225"
 القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,285,581"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,284,593"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,284,264"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,287,705"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,290,406"
 القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,290,519"
 الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/03,"34,287,399"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,288,226"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/03,"34,287,377"
 المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,298,395"
 المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,312,967"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,299,333"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,299,759"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,299,100"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,299,079"
 الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,296,234"
 الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,312,863"
 عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,316,100"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,307,031"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,993"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,303,741"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,298,670"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,312,768"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,312,654"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,312,891"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,313,507"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,312,227"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,313,447"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,302,032"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,307,564"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,533"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,381"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,038"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,311,615"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,301,490"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,315,831"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,315,557"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,315,208"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,315,687"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,990"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,308,670"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,300,996"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,301,025"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,297,337"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,297,105"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,298,814"
 الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,298,012"
 القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,300,249"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,302,205"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,303,994"
 حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,309,321"
 الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,300,056"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/04,"34,307,028"
